provider,type,code,name,status,latitude,longitude
UTC API,Cruce Icarus,CRU_033158,Av. F.F. De la Cruz - Lanza,Red caída,-34.6471184,-58.4275675
UTC API,Cruce Icarus,CLT#040339,Av. Dorrego - Gorriti / Freire,Conectado,-34.5809211,-58.4425172
UTC API,Cruce Icarus,CLT#040338,Guzmán - Leiva,Conectado,-34.5918826,-58.4494594
UTC API,Cruce Icarus,CLT#040335,Niceto Vega - Ravignani,Conectado,-34.5844809,-58.4425402
UTC API,Cruce Sitra,9357a0f1-21d4-4c67-a43a-ad73ee185573,8911,Conectado,-34.612041581512734,-58.36153196049625
UTC API,Cruce Icarus,CLT#040334,Jorge Newbery - Charlone,Error de conexión,-34.583828,-58.4492149
UTC API,Cruce Icarus,CLT#040337,Av. Dorrego - Muñecas - Susini - Iturri,Conectado,-34.5952008,-58.4517223
UTC API,Cruce Icarus,CLT#040331,Av. Dorrego - Guevara - Velasco,Conectado,-34.5886788,-58.4460209
UTC API,Cruce Icarus,CLT#040330,Av. Dorrego - Villaroel,Conectado,-34.590994,-58.4467967
UTC API,Cruce Icarus,CLT#040333,Niceto Vega - Fitz Roy,Conectado,-34.5867427,-58.4392925
UTC API,Cruce Icarus,CLT#040332,Av. Dorrego - Roseti - Loyola,Conectado,-34.58664,-58.445429
UTC API,Cruce Citar,3350,3350,Conectado,-34.585303,-58.434883
UTC API,Cruce Citar,3353,3353,Conectado,-34.583443,-58.4052704
UTC API,Cruce Icarus,CRU_033141,Av. F. F. de la Cruz - Rivera Indarte,Red caída,-34.6542923,-58.4361077
UTC API,Cruce Sitra,b557f179-dbcf-4744-b3c3-9019a3f75b10,1143,Conectado,-34.589203986754356,-58.39093989264718
UTC API,Cruce Icarus,CRU_033144,Av. F. F. de la Cruz - Av. Varela Retome Sur,Red caída,-34.6563581,-58.4390197
UTC API,Cruce Icarus,CRU_033145,Av. F. F. de la Cruz - Av. Varela Norte,Red caída,-34.6555037,-58.438419
UTC API,Cruce Icarus,CRU_033142,Av. F. F. de la Cruz - Av. Lafuente,Red caída,-34.6595712,-58.4427508
UTC API,Cruce Icarus,CRU_033143,Av. F. F. de la Cruz - Av. San Pedrito,Red caída,-34.6586306,-58.4414637
UTC API,Cruce Icarus,CRU_033149,Av. F.F. De la Cruz - Mom,Red caída,-34.6488,-58.4293932
UTC API,Cruce Icarus,CRU_033146,Av. F. F. de la Cruz - Av. Varela Retome Norte,Red caída,-34.6548365,-58.4374106
UTC API,Cruce Icarus,CLT#040328,Ramirez de Velasco - Bonpland,Conectado,-34.5895933,-58.4450776
UTC API,Cruce Icarus,CLT#040327,Jorge Newbery - Roseti,Error de conexión,-34.5848793,-58.4495673
UTC API,Cruce Icarus,CLT#040329,Jorge Newbery - Guevara,Error de conexión,-34.5869351,-58.4502139
UTC API,Cruce Icarus,CLT#040324,Av. Córdoba - Jorge Newbery,Error de conexión,-34.5827493,-58.4488769
UTC API,Cruce Icarus,CLT#040323,Av. Córdoba - Santos Dumont,Conectado,-34.5832666,-58.4476522
UTC API,Cruce Icarus,CLT#040326,Niceto Vega - Bonpland,Conectado,-34.5859814,-58.4403869
UTC API,Cruce Icarus,CLT#040325,Niceto Vega - Carranza,Conectado,-34.5852346,-58.4414676
UTC API,Cruce Icarus,CLT#040320,Av. Córdoba - Ravignani,Conectado,-34.585393,-58.4434959
UTC API,Cruce Icarus,CLT#040322,Av. Córdoba - Concepción Arenal,Conectado,-34.5837849,-58.44644
ETX Signals,Cruce ETX,SR-1631,1631,Conectado,-34.6130501026283,-58.38027564544677
UTC API,Cruce Icarus,CLT#040321,Av. Córdoba - Arévalo - Av. Dorrego,Conectado,-34.5846428,-58.4445813
ETX Signals,Cruce ETX,SR-1632,1632,Conectado,-34.6130501026283,-58.38104812164307
UTC API,Cruce Icarus,CLT#060729,Av. Emilio Castro - Montiel,Conectado,-34.6546722,-58.5212915
UTC API,Cruce Icarus,CLT#080338,Cuenca - Nazarre,Conectado,-34.6022256,-58.4946438
UTC API,Cruce Icarus,CLT#080339,Cuenca - Melincué,Conectado,-34.6029214,-58.4941247
UTC API,Cruce Icarus,CLT#080336,Artigas - César Díaz,Conectado,-34.6117178,-58.4739274
UTC API,Cruce Icarus,CLT#080337,Cuenca - Tinogasta,Red caída,-34.6006108,-58.4958519
UTC API,Cruce Icarus,CLT#080334,Juan Agustín García - Artigas,Conectado,-34.6077051,-58.4771374
UTC API,Cruce Icarus,CLT#080335,Artigas - Alejandro Magariños Cervantes,Red caída,-34.6107235,-58.4747319
UTC API,Cruce Icarus,CLT#060723,Av. Emilio Castro - Lisandro de la Torre,Conectado,-34.6514813,-58.5144153
UTC API,Cruce Icarus,CLT#060724,Av. Emilio Castro - Timoteo Gordillo/Ercilla,Conectado,-34.6519424,-58.5154092
UTC API,Cruce Icarus,CLT#060721,Av. Emilio Castro - Cafayate,Conectado,-34.6506573,-58.5126475
UTC API,Cruce Sitra,a56e5c1d-3fc2-4d4b-9e8f-079d55696008,1210,Conectado,-34.59827831205658,-58.39902857655877
UTC API,Cruce Icarus,CLT#060722,Av. Emilio Castro - Pilar,Conectado,-34.6510677,-58.5135199
UTC API,Cruce Icarus,CLT#060727,Av. Emilio Castro - Carhué/Acassuso,Conectado,-34.6537017,-58.5192015
UTC API,Cruce Sitra,dc4ba399-9274-4fd7-81f2-7cbdf60fddaa,8313,Conectado,-34.633301036809826,-58.375772518667844
UTC API,Cruce Icarus,CLT#060728,Av. Emilio Castro - Guaminí,Conectado,-34.6541954,-58.520261
UTC API,Cruce Icarus,CLT#060725,Av. Emilio Castro - Cosquín,Conectado,-34.6527468,-58.5171529
UTC API,Cruce Icarus,CLT#060726,Av. Emilio Castro - Andalgalá,Conectado,-34.6532406,-58.518208
UTC API,Cruce Icarus,CLT#060720,Av. Emilio Castro - Martiniano Leguizamón,Conectado,-34.6502319,-58.5116691
UTC API,Cruce Icarus,CLT#080332,Juan Agustín García - Terrada,Conectado,-34.60973,-58.48097
UTC API,Cruce Icarus,CLT#080333,Juan Agustín García - Bolivia,Conectado,-34.6083834,-58.4784323
UTC API,Cruce Icarus,CLT#080330,Av. Álvarez Jonte - Bolivia,Conectado,-34.6077413,-58.4789484
UTC API,Cruce Icarus,CLT#080331,Av. Álvarez Jonte - Artigas,Conectado,-34.6072895,-58.4774799
UTC API,Cruce Icarus,CLT#080329,Av. Álvarez Jonte - Condarco,Conectado,-34.6081035,-58.4804113
UTC API,Cruce Icarus,CLT#080327,Av. Álvarez Jonte - Argerich,Conectado,-34.6092398,-58.4849937
UTC API,Cruce Icarus,CLT#080328,Av. Nazca - Av. Álvarez Jonte,Conectado,-34.6088449,-58.4834677
UTC API,Cruce Icarus,CLT#080325,Av. Álvarez Jonte - Campana,Conectado,-34.6105777,-58.4892758
UTC API,Cruce Icarus,CLT#080326,Av. Álvarez Jonte - Cuenca,Conectado,-34.6099515,-58.4879835
UTC API,Cruce Icarus,CLT#080323,Av. Nazca - Lascano,Conectado,-34.6068987,-58.4851683
UTC API,Cruce Icarus,CLT#080324,Av. Nazca - Carranza,Conectado,-34.6077513,-58.4844083
UTC API,Cruce Icarus,CLT#060735,Av. Emilio Castro - Cañada de Gómez,Conectado,-34.652246,-58.516095
UTC API,Cruce Icarus,CLT#060732,Av. Emilio Castro - Av. Gral Paz (Prov),Error de conexión,-34.656875,-58.525819
UTC API,Cruce Icarus,CLT#060730,Av. Emilio Castro - Saladillo/Patrón,Conectado,-34.6559225,-58.5239379
UTC API,Cruce Icarus,CLT#060731,Av. Emilio Castro - Av. Gral Paz (CABA),Error de conexión,-34.656384,-58.524958
UTC API,Cruce Sitra,15da7ca7-07c9-4c67-91e3-4352f710544c,8586,Desconocido,-34.636794853390064,-58.40379203762784
UTC API,Cruce Icarus,CLT#080321,Av. Nazca - Santo Tomé,Conectado,-34.6047755,-58.4870357
UTC API,Cruce Icarus,CLT#080322,Av. Nazca - Arregui,Conectado,-34.6057359,-58.4861998
UTC API,Cruce Icarus,CLT#080320,Av. Nazca - Marcos Sastre,Conectado,-34.6034694,-58.4881846
UTC API,Cruce Sitra,d54f6bae-f3d4-420a-ae7d-131322d0484e,1324,Conectado,-34.60042601095524,-58.3839661
UTC API,Cruce Sitra,c953b9e6-24d4-41e2-8e06-a49a77c93f6f,1280,Desconocido,-34.5949137429924,-58.39205499638417
UTC API,Cruce Sitra,c98ae3ba-4cdb-43b9-a8b9-143b94fffa27,1314,Desconocido,-34.60102021095549,-58.3970817
UTC API,Cruce Sitra,66b344e0-c66a-430a-990b-5f85b344b497,8329,Conectado,-34.64886521917548,-58.37272223444992
UTC API,Cruce Icarus,CLT#080350,Av. Francisco Beiró - Terrada,Conectado,-34.594341,-58.493135
UTC API,Cruce Icarus,CLT#080349,Cuenca - Simbrón ,Red caída,-34.599582,-58.496632
UTC API,Cruce Icarus,CLT#080348,Lascano - Bolivia,Red caída,-34.604965,-58.481162
UTC API,Cruce Icarus,CLT#080345,Helguera - Baigorria,Conectado,-34.6039285,-58.4913516
UTC API,Cruce Sitra,cb8a51d6-6b8a-4845-b311-fb9507fa4109,8421,Conectado,-34.646832500394225,-58.389342153910164
UTC API,Cruce Icarus,CLT#080343,Marcos Sastre - Campana,Conectado,-34.6063807,-58.4931628
UTC API,Cruce Icarus,CLT#080344,Helguera - Nogoyá,Conectado,-34.6030431,-58.4921114
UTC API,Cruce Icarus,CLT#080341,Cuenca - Baigorria,Conectado,-34.6047001,-58.4926793
UTC API,Cruce Icarus,CLT#080342,Cuenca - Marcos Sastre,Conectado,-34.6056183,-58.491858
UTC API,Cruce Icarus,CLT#080340,Cuenca - Nogoyá,Conectado,-34.6038278,-58.4934537
UTC API,Cruce Sitra,f3d3c9ab-1d6c-4358-a929-e51234a9487d,1378,Conectado,-34.601111710955514,-58.399817199999994
UTC API,Cruce Sitra,74f2b7c8-caf6-4d6e-a482-be602573b046,1542,Conectado,-34.60364173480255,-58.38050999688509
UTC API,Cruce Sitra,bc0ac904-5514-4b18-bb1a-d929aea47b15,2833,Desconocido,-34.62727651537238,-58.391156265345195
UTC API,Cruce Sitra,0e8095c2-1e23-4937-8080-27eb6ca93df8,1204,Conectado,-34.5984696309022,-58.389740460310705
UTC API,Cruce Sitra,bb18f2cb-68f4-4fdd-a3b1-e13bafe7b52b,2867,Conectado,-34.627817892959946,-58.38118471885368
UTC API,Cruce Sitra,e279a432-6b25-4049-b067-8091524fe4e2,1257,Conectado,-34.59476798132036,-58.40115039650465
UTC API,Cruce Icarus,CLT#050501,Av. Juan de Garay - Pichincha,Error de conexión,-34.6280837,-58.3968566
UTC API,Cruce Sitra,686a16b1-6e8a-4bd7-991e-0c2671e19b09,2873,Conectado,-34.627239702710234,-58.38944921542656
UTC API,Cruce Sitra,7f7211cd-14da-48f7-a781-ba717167957a,8927,Conectado,-34.61160751844755,-58.362537125081055
UTC API,Cruce Icarus,CLT#050505,Av. Juan de Garay - Catamarca,Error de conexión,-34.628832,-58.4023815
UTC API,Cruce Icarus,CLT#050504,Av. Juan de Garay - Av. Jujuy,Error de conexión,-34.6286813,-58.4011094
UTC API,Cruce Icarus,CLT#050503,Av. Juan de Garay - Alberti,Error de conexión,-34.6285474,-58.3999179
UTC API,Cruce Icarus,CLT#050502,Av. Juan de Garay - Matheu,Error de conexión,-34.628404,-58.3986053
UTC API,Cruce Sitra,50b04209-4a11-4d05-ba40-16fff582a544,1269,Conectado,-34.59558265156789,-58.38430213402201
UTC API,Cruce Icarus,CLT#050509,Av. Juan de Garay - Gral. Urquiza,Error de conexión,-34.6295026,-58.4083802
UTC API,Cruce Icarus,CLT#050508,Av. Juan de Garay - La Rioja,Error de conexión,-34.629292,-58.4065281
UTC API,Cruce Icarus,CLT#050507,Av. Juan de Garay - Av. Chiclana,Error de conexión,-34.6291876,-58.4054406
UTC API,Cruce Icarus,CLT#050506,Av. Juan de Garay - Esteban de Luca,Error de conexión,-34.6289757,-58.4035322
UTC API,Cruce Sitra,63576198-a24f-49c1-ba77-fa105643cdd2,2854,Conectado,-34.62700585434894,-58.38435896377839
UTC API,Cruce Icarus,CLT#050512,Av. Juan de Garay - Virrey Liniers,Error de conexión,-34.6306612,-58.4130752
UTC API,Cruce Icarus,CLT#050511,Av. Juan de Garay - Sánchez de Loria,Error de conexión,-34.6303442,-58.4117961
UTC API,Cruce Icarus,CLT#050510,Av. Juan de Garay - 24 de Noviembre,Error de conexión,-34.6298663,-58.4098826
UTC API,Cruce Sitra,0f3e741e-f11b-4391-b048-80ad79cdeb78,1120,Conectado,-34.588337993945984,-58.39005550162934
UTC API,Cruce Icarus,CLT#050516,Pavón - Av. Jujuy,Error de conexión,-34.6274406,-58.4013373
UTC API,Cruce Icarus,CLT#050515,Pavón - Alberti,Error de conexión,-34.6272986,-58.4001023
UTC API,Cruce Icarus,CLT#050514,Pavón - Matheu,Error de conexión,-34.6271663,-58.3987652
UTC API,Cruce Icarus,CLT#050513,Pavón - Pichincha,Error de conexión,-34.6269174,-58.3970694
UTC API,Cruce Icarus,CLT#050519,Pavón - Av. Chiclana,Error de conexión,-34.6278254,-58.4043157
UTC API,Cruce Icarus,CLT#050518,Pavón - Esteban de Luca,Error de conexión,-34.6277505,-58.4037583
UTC API,Cruce Icarus,CLT#050517,Pavón - Catamarca,Error de conexión,-34.6276066,-58.4026708
Optimus signals,Cruce ETX,SR-3169,3169,Conectado,-34.56864242720288,-58.42185647583007
Optimus signals,Cruce ETX,SR-3167,3167,Conectado,-34.55167821125959,-58.45550210571288
Optimus signals,Cruce ETX,SR-3165,3165,Conectado,-34.54573991834502,-58.46133859252929
Optimus signals,Cruce ETX,SR-7530,7530,Conectado,-34.562139886695185,-58.49017770385741
Optimus signals,Cruce ETX,SR-7531,7531,Conectado,-34.55987801429753,-58.492580963134756
Optimus signals,Cruce ETX,SR-3166,3166,Conectado,-34.55365754805892,-58.45206887817382
Optimus signals,Cruce ETX,SR-7521,7521,Conectado,-34.56835971862297,-58.48605783081054
Optimus signals,Cruce ETX,SR-7522,7522,Conectado,-34.56779429857964,-58.48674447631835
Optimus signals,Cruce ETX,SR-3175,3175,Conectado,-34.55139544501582,-58.452412200927725
Optimus signals,Cruce ETX,SR-3172,3172,Conectado,-34.55422306420994,-58.45309884643554
Optimus signals,Cruce ETX,SR-7523,7523,Conectado,-34.56694616130595,-58.48743112182616
Optimus signals,Cruce ETX,SR-7524,7524,Conectado,-34.56581529815156,-58.48846109008788
Optimus signals,Cruce ETX,SR-7525,7525,Conectado,-34.564967140693795,-58.489147735595694
Optimus signals,Cruce ETX,SR-7526,7526,Conectado,-34.56411897458588,-58.49017770385741
Optimus signals,Cruce ETX,SR-3171,3171,Conectado,-34.537538721973796,-58.46580178833007
Optimus signals,Cruce ETX,SR-7527,7527,Conectado,-34.56270534518375,-58.490864349365225
Optimus signals,Cruce ETX,SR-7528,7528,Conectado,-34.56129169175415,-58.491894317626944
Optimus signals,Cruce ETX,SR-7529,7529,Conectado,-34.55676783932011,-58.4949842224121
UTC API,Cruce Omnia,1556,1556,Error de conexión,-34.60505294799805,-58.38153076171875
UTC API,Cruce Sitra,10d5d9d8-bf87-4294-acf7-646fff4de2c8,2875,Desconocido,-34.626247305849624,-58.38953187503354
UTC API,Cruce Omnia,1555,1555,Error de conexión,-34.604984283447266,-58.380958557128906
UTC API,Cruce Omnia,1565,1565,Error de conexión,-34.60583858479125,-58.37653853382344
UTC API,Cruce Omnia,1564,1564,Error de conexión,-34.606388092041016,-58.37654113769531
UTC API,Cruce Omnia,1563,1563,Error de conexión,-34.60589599609375,-58.37746047973633
UTC API,Cruce Omnia,1562,1562,Error de conexión,-34.60592269897461,-58.377960205078125
UTC API,Cruce Omnia,1561,1561,Error de conexión,-34.6056022644043,-58.37797164916992
UTC API,Cruce Omnia,1560,1560,Error de conexión,-34.604881286621094,-58.379398345947266
Optimus signals,Cruce ETX,SR-3179,3179,Conectado,-34.554788576517005,-58.45447213745116
Optimus signals,Cruce ETX,SR-3176,3176,Conectado,-34.547436616704616,-58.45859201049804
Optimus signals,Cruce ETX,SR-3186,3186,Conectado,-34.53584182184015,-58.46683175659179
Optimus signals,Cruce ETX,SR-3183,3183,Conectado,-34.551112677811105,-58.454128814697256
ETX Signals,Cruce ETX,SR-2109,2109,Conectado,-34.61764152744005,-58.380876460266116
Optimus signals,Cruce ETX,SR-3184,3184,Conectado,-34.55224374086425,-58.4565320739746
ETX Signals,Cruce ETX,SR-2108,2108,Conectado,-34.61764152744005,-58.3801898147583
Optimus signals,Cruce ETX,SR-3182,3182,Conectado,-34.54404318539371,-58.460651947021475
ETX Signals,Cruce ETX,SR-2105,2105,Conectado,-34.616511354126814,-58.380876460266116
ETX Signals,Cruce ETX,SR-2104,2104,Conectado,-34.616511354126814,-58.38010398406982
ETX Signals,Cruce ETX,SR-2101,2101,Conectado,-34.61531052812021,-58.380962290954585
ETX Signals,Cruce ETX,SR-2100,2100,Conectado,-34.61523989075529,-58.3801898147583
UTC API,Cruce Omnia,1569,1569,Error de conexión,-34.606910705566406,-58.37552261352539
UTC API,Cruce Omnia,1568,1568,Error de conexión,-34.607093811035156,-58.37501525878906
UTC API,Cruce Omnia,1566,1566,Error de conexión,-34.6069737855825,-58.37651341204223
UTC API,Cruce Omnia,1531,1531,Error de conexión,-34.60261154174805,-58.38170623779297
UTC API,Cruce Omnia,1530,1530,Error de conexión,-34.60263442993164,-58.382293701171875
Optimus signals,Cruce ETX,SR-3149,3149,Conectado,-34.550547140518816,-58.45309884643554
Optimus signals,Cruce ETX,SR-3147,3147,Conectado,-34.55280926662504,-58.4510389099121
Optimus signals,Cruce ETX,SR-3148,3148,Conectado,-34.55224374086425,-58.45172555541991
Optimus signals,Cruce ETX,SR-3145,3145,Conectado,-34.554788576517005,-58.44932229614257
Optimus signals,Cruce ETX,SR-3146,3146,Conectado,-34.553940306614926,-58.45000894165038
Optimus signals,Cruce ETX,SR-3143,3143,Conectado,-34.55676783932011,-58.44760568237304
Optimus signals,Cruce ETX,SR-3144,3144,Conectado,-34.5556368377701,-58.448635650634756
Optimus signals,Cruce ETX,SR-3152,3152,Conectado,-34.54602270380718,-58.457905364990225
Optimus signals,Cruce ETX,SR-3153,3153,Conectado,-34.54460876688763,-58.459621978759756
Optimus signals,Cruce ETX,SR-3150,3150,Conectado,-34.54885050557946,-58.45481546020507
Optimus signals,Cruce ETX,SR-7501,7501,Conectado,-34.5782539469971,-58.461681915283194
Optimus signals,Cruce ETX,SR-3151,3151,Conectado,-34.546871054428316,-58.45721871948241
Optimus signals,Cruce ETX,SR-7502,7502,Conectado,-34.5782539469971,-58.46305520629882
Optimus signals,Cruce ETX,SR-7503,7503,Conectado,-34.57881929590908,-58.464428497314444
ETX Signals,Cruce ETX,SR-2117,2117,Conectado,-34.619760560924576,-58.38070479888916
Optimus signals,Cruce ETX,SR-7504,7504,Conectado,-34.57910196892312,-58.466145111083975
ETX Signals,Cruce ETX,SR-2116,2116,Conectado,-34.619760560924576,-58.38001815338135
Optimus signals,Cruce ETX,SR-7505,7505,Conectado,-34.57910196892312,-58.467175079345694
Optimus signals,Cruce ETX,SR-7506,7506,Conectado,-34.57881929590908,-58.46820504760741
Optimus signals,Cruce ETX,SR-7507,7507,Conectado,-34.57853662193374,-58.46957833862304
Optimus signals,Cruce ETX,SR-7508,7508,Conectado,-34.5782539469971,-58.470608306884756
ETX Signals,Cruce ETX,SR-2113,2113,Conectado,-34.61855978192586,-58.38079062957763
ETX Signals,Cruce ETX,SR-2112,2112,Conectado,-34.618489147326095,-58.38010398406982
Optimus signals,Cruce ETX,SR-7509,7509,Conectado,-34.57797127109916,-58.47198159790038
UTC API,Cruce Omnia,1542,1542,Error de conexión,-34.60365295410156,-58.3803825378418
UTC API,Cruce Omnia,1541,1541,Error de conexión,-34.60373306274414,-58.38104248046875
Optimus signals,Cruce ETX,SR-3158,3158,Conectado,-34.53810434766551,-58.46545846557616
Optimus signals,Cruce ETX,SR-3159,3159,Conectado,-34.53669027623041,-58.466145111083975
Optimus signals,Cruce ETX,SR-3156,3156,Conectado,-34.54149802110895,-58.463398529052725
Optimus signals,Cruce ETX,SR-3157,3157,Conectado,-34.5389527789972,-58.46477182006835
Optimus signals,Cruce ETX,SR-3154,3154,Conectado,-34.543477600056356,-58.46133859252929
UTC API,Cruce Sitra,037ae314-3906-442e-ae3a-40ef306d7a12,8425,Desconocido,-34.65246787973657,-58.38893478649717
Optimus signals,Cruce ETX,SR-7520,7520,Conectado,-34.569490547175526,-58.485371185302725
Optimus signals,Cruce ETX,SR-3155,3155,Conectado,-34.54262921484394,-58.4620252380371
Optimus signals,Cruce ETX,SR-3163,3163,Conectado,-34.54545713192198,-58.458935333251944
Optimus signals,Cruce ETX,SR-7510,7510,Conectado,-34.57768859423992,-58.47369821166991
Optimus signals,Cruce ETX,SR-3164,3164,Conectado,-34.547436616704616,-58.4565320739746
Optimus signals,Cruce ETX,SR-7511,7511,Conectado,-34.577123237637586,-58.475414825439444
Optimus signals,Cruce ETX,SR-4495,4495,Conectado,-34.57966731206726,-58.453442169189444
Optimus signals,Cruce ETX,SR-3161,3161,Conectado,-34.55224374086425,-58.449665618896475
Optimus signals,Cruce ETX,SR-7512,7512,Conectado,-34.57655787719011,-58.47644479370116
Optimus signals,Cruce ETX,SR-7513,7513,Conectado,-34.57570982930935,-58.47747476196288
Optimus signals,Cruce ETX,SR-3162,3162,Conectado,-34.55082990964543,-58.44760568237304
Optimus signals,Cruce ETX,SR-7514,7514,Conectado,-34.57486177277721,-58.4785047302246
Optimus signals,Cruce ETX,SR-3160,3160,Conectado,-34.548284952912255,-58.453442169189444
Optimus signals,Cruce ETX,SR-7515,7515,Conectado,-34.57401370759378,-58.47953469848632
Optimus signals,Cruce ETX,SR-7516,7516,Conectado,-34.5734483259986,-58.48056466674804
ETX Signals,Cruce ETX,SR-2127,2127,Conectado,-34.622232698276534,-58.381391444396975
Optimus signals,Cruce ETX,SR-7517,7517,Conectado,-34.57260024639657,-58.481594635009756
ETX Signals,Cruce ETX,SR-2125,2125,Conectado,-34.62216206680272,-58.38053313751221
Optimus signals,Cruce ETX,SR-7518,7518,Conectado,-34.57203485518908,-58.48228128051757
ETX Signals,Cruce ETX,SR-2124,2124,Conectado,-34.62216206680272,-58.37976066131591
Optimus signals,Cruce ETX,SR-7519,7519,Conectado,-34.57033865849751,-58.484341217041006
UTC API,Cruce Omnia,1549,1549,Error de conexión,-34.60314178466797,-58.372440338134766
UTC API,Cruce Omnia,1548,1548,Error de conexión,-34.603248596191406,-58.373836517333984
UTC API,Cruce Omnia,1547,1547,Error de conexión,-34.60335159301758,-58.37517547607422
UTC API,Cruce Omnia,1546,1546,Error de conexión,-34.60342788696289,-58.37668991088867
UTC API,Cruce Omnia,1545,1545,Error de conexión,-34.60350036621094,-58.37803268432617
UTC API,Cruce Omnia,1544,1544,Error de conexión,-34.60358810424805,-58.379425048828125
UTC API,Cruce Omnia,1510,1510,Error de conexión,-34.59916305541992,-58.382568359375
Optimus signals,Cruce ETX,SR-3129,3129,Conectado,-34.56722887469167,-58.43009622192382
Optimus signals,Cruce ETX,SR-3123,3123,Conectado,-34.56920784147916,-58.42700631713866
Optimus signals,Cruce ETX,SR-3130,3130,Conectado,-34.56609801538187,-58.432156158447256
Optimus signals,Cruce ETX,SR-3131,3131,Conectado,-34.56468441961895,-58.434216094970694
UTC API,Cruce Omnia,1514,1514,Error de conexión,-34.597930908203125,-58.38192367553711
UTC API,Cruce Omnia,1512,1512,Error de conexión,-34.59801483154297,-58.38257598876953
UTC API,Cruce Omnia,1521,1521,Error de conexión,-34.600364685058594,-58.3824462890625
Optimus signals,Cruce ETX,SR-3138,3138,Conectado,-34.55252650422512,-58.44279916381835
Optimus signals,Cruce ETX,SR-3139,3139,Error de conexión,-34.55167821125959,-58.44176919555663
Optimus signals,Cruce ETX,SR-3134,3134,Conectado,-34.562988072986386,-58.43833596801757
Optimus signals,Cruce ETX,SR-3132,3132,Conectado,-34.56411897458588,-58.43558938598632
Optimus signals,Cruce ETX,SR-3133,3133,Conectado,-34.56355352570835,-58.43661935424804
Optimus signals,Cruce ETX,SR-3141,3141,Conectado,-34.55874705503309,-58.445889068603506
Optimus signals,Cruce ETX,SR-3142,3142,Conectado,-34.55761608039188,-58.446919036865225
Optimus signals,Cruce ETX,SR-3140,3140,Conectado,-34.55959527592301,-58.445202423095694
UTC API,Cruce Omnia,1526,1526,Error de conexión,-34.60139465332031,-58.38173294067383
UTC API,Cruce Omnia,1525,1525,Error de conexión,-34.60143280029297,-58.38240432739258
UTC API,Cruce Omnia,1523,1523,Error de conexión,-34.6003303527832,-58.38179016113281
UTC API,Cruce Sitra,19d127eb-20f3-4c1e-8d3f-39e318eb82a6,8587,Conectado,-34.63711705216739,-58.405610575339935
UTC API,Cruce Icarus,CLT#080318,Av. Nazca - Nogoyá - Melicué,Red caída,-34.6016766,-58.4897645
UTC API,Cruce Icarus,CLT#060709,Av. Emilio Castro - Guardia Nacional,Conectado,-34.6438929,-58.4982123
UTC API,Cruce Icarus,CLT#080319,Av. Nazca - Baigorria,Red caída,-34.6025613,-58.4889897
UTC API,Cruce Icarus,CLT#060707,Av. Emilio Castro - Cañada de Gómez,Conectado,-34.644678,-58.497215
UTC API,Cruce Icarus,CLT#080316,Av. Nazca - Pedro Lozano,Conectado,-34.5991142,-58.4915159
UTC API,Cruce Icarus,CLT#080317,Av. Nazca - Nazarre,Error de conexión,-34.5999986,-58.4909113
UTC API,Cruce Icarus,CLT#060708,Av. Emilio Castro - Escalada,Conectado,-34.6434293,-58.4971
UTC API,Cruce Icarus,CLT#080315,Av. Nazca - Tinogasta,Conectado,-34.5983467,-58.4920367
UTC API,Cruce Icarus,CLT#060701,Lisandro de la Torre - Acassuso,Conectado,-34.6504,-58.51589
UTC API,Cruce Icarus,CLT#060705,Lisandro de la Torre - Patrón,Conectado,-34.6495416,-58.5171017
UTC API,Cruce Icarus,CLT#060706,Acassuso - Pilar,Conectado,-34.6498047,-58.5152162
UTC API,Cruce Sitra,cc462968-c306-4a0b-b8a7-20bc28dddeca,1249,Desconocido,-34.59725807187577,-58.39478007679172
UTC API,Cruce Icarus,CLT#060704,Patrón - Pilar (Fte. Hospital Santojanni),Conectado,-34.6489128,-58.5164085
UTC API,Cruce Icarus,CLT#080310,Av. Francisco Beiró - Caracas,Red caída,-34.5908115,-58.4874669
UTC API,Cruce Icarus,CLT#080307,Av. Nazca - Av. Francisco Beiró,Conectado,-34.5950155,-58.4942857
UTC API,Cruce Icarus,CLT#080308,Av. Francisco Beiró - Condarco,Red caída,-34.59361,-58.49207
UTC API,Cruce Icarus,CLT#060718,Av. Emilio Castro - Oliden,Conectado,-34.6489357,-58.5089394
UTC API,Cruce Icarus,CLT#080305,Av. Francisco Beiró - Cuenca,Conectado,-34.5974498,-58.4982237
UTC API,Cruce Icarus,CLT#060719,Av. Emilio Castro - Murguiondo/Schmidel,Conectado,-34.6497123,-58.5106194
UTC API,Cruce Icarus,CLT#080303,Av. Francisco Beiró - Lavallol,Conectado,-34.5990962,-58.5008869
UTC API,Cruce Icarus,CLT#080304,Av. Francisco Beiró - Campana,Conectado,-34.5982717,-58.499553
UTC API,Cruce Icarus,CLT#080301,Av. Francisco Beiró - Emilio Lamarca,Conectado,-34.6007528,-58.5035594
Optimus signals,Cruce ETX,SR-3118,3118,Conectado,-34.570904061239524,-58.42425973510741
UTC API,Cruce Icarus,CLT#080302,Av. Francisco Beiró - Concordia,Conectado,-34.5999268,-58.5022258
UTC API,Cruce Icarus,CLT#060712,Av. Emilio Castro - Corvalán,Conectado,-34.6453379,-58.501269
UTC API,Cruce Icarus,CLT#060713,Av. Emilio Castro - Albariño,Conectado,-34.6458085,-58.5023032
