Id_hecho,n_victimas,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado,participantes,gravedad
LC-2020-0565693,1,2020-10-14,04:30:00,4,AVENIDA,-58.405229602237,-34.650263672468,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0566068,2,2020-10-14,08:00:00,10,CALLE,-58.506845680920,-34.642315788982,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0566097,1,2020-10-14,09:20:00,6,CALLE,-58.440676810982,-34.622440757715,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0566235,1,2020-10-15,01:15:00,1,AVENIDA,-58.379021578846,-34.612944201180,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0566594,1,2020-10-15,10:00:00,7,CALLE,-58.475361220118,-34.624923285923,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0566821,1,2020-10-15,11:32:00,7,AVENIDA,-58.448334847209,-34.635718809282,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0566830,1,2020-10-15,10:49:00,2,CALLE,-58.399311600598,-34.590578217648,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0566951,2,2020-10-15,08:40:00,15,AVENIDA,-58.476205561583,-34.592585067395,MOTO,OBJETO FIJO,MOTO - OBJETO FIJO,SIN DATO
LC-2020-0566973,1,2020-10-15,01:00:00,10,CALLE,-58.513021380901,-34.631036772521,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0567011,1,2020-10-15,01:10:00,9,AVENIDA,-58.477899601732,-34.654415949948,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0567022,1,2020-10-15,01:10:00,9,AVENIDA,-58.477899601732,-34.654415949948,PEATON,AUTO,PEATON - AUTO,GRAVE
LC-2020-0567077,1,2020-10-15,11:20:00,13,CALLE,-58.458920409673,-34.557695971702,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0567170,1,2020-10-15,01:38:00,14,AVENIDA,-58.415576109120,-34.575543082428,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0567178,1,2020-10-15,02:45:00,15,AVENIDA,-58.478922395789,-34.584751937550,PEATON,CAMIONETA,PEATON - CAMIONETA,GRAVE
LC-2020-0567181,1,2020-10-15,01:40:00,11,CALLE,-58.480170489345,-34.610756551254,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0567271,1,2020-10-15,02:40:00,2,AVENIDA,-58.393194670908,-34.597231392378,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0567324,4,2020-10-15,15:50:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0567622,2,2020-10-15,05:40:00,14,AVENIDA,-58.424380505493,-34.579291657679,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0567637,1,2020-10-15,06:00:00,7,AVENIDA,-58.432586712021,-34.633439136421,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0567691,1,2020-10-15,07:53:00,3,CALLE,-58.393860835867,-34.604461882812,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568079,1,2020-10-16,04:30:00,9,CALLE,-58.517109918594,-34.657888211533,CAMION,CAMION,CAMION - CAMION,SIN DATO
LC-2020-0568222,1,2020-10-16,08:00:00,11,AVENIDA,-58.477069649658,-34.619183138550,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568376,1,2020-10-16,09:30:00,8,AUTOPISTA,-58.444832589068,-34.671522262145,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568483,1,2020-10-16,10:50:00,7,CALLE,-58.468532062846,-34.629197745601,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568557,1,2020-10-16,07:30:00,8,GRAL PAZ,-58.486326407392,-34.684698351864,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568586,1,2020-10-16,12:39:00,5,AVENIDA,-58.416191032840,-34.636091732736,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568638,1,2020-10-16,12:30:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0568661,1,2020-10-16,12:30:00,1,AVENIDA,-58.381972268502,-34.588698726116,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568715,1,2020-10-16,11:50:00,15,AVENIDA,-58.441398939250,-34.586780093119,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2020-0568809,1,2020-10-16,01:00:00,7,AVENIDA,-58.471104246994,-34.627424083182,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568827,1,2020-10-16,01:00:00,3,AVENIDA,-58.403633628515,-34.604749874244,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568861,1,2020-10-16,03:50:00,14,AVENIDA,-58.428873150178,-34.593283385814,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0568930,1,2020-10-16,03:20:00,9,CALLE,-58.518343277383,-34.654766149540,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0568938,1,2020-10-16,02:40:00,12,AVENIDA,-58.483035213371,-34.571432917780,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0568948,1,2020-10-16,03:00:00,13,CALLE,-58.454788555525,-34.576605727443,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569030,2,2020-10-16,04:00:00,15,AVENIDA,-58.460225501430,-34.578295384233,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569062,1,2020-10-16,01:30:00,1,AVENIDA,-58.366044105525,-34.611610795144,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569114,1,2020-10-16,04:45:00,12,AVENIDA,-58.473405022321,-34.544218905165,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569124,1,2020-10-16,04:40:00,4,CALLE,-58.406749867276,-34.645729775668,PEATON,TRANSPORTE PUBLICO,PEATON - TRANSPORTE PUBLICO,SIN DATO
LC-2020-0569134,1,2020-10-16,03:10:00,14,AVENIDA,-58.400219590679,-34.579647810194,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0569237,1,2020-10-16,04:05:00,14,AVENIDA,-58.403440588193,-34.577624042036,TAXI,AUTO,TAXI - AUTO,SIN DATO
LC-2020-0569288,1,2020-10-16,05:30:00,6,AVENIDA,-58.448648646121,-34.623528267903,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569340,1,2020-10-16,07:00:00,4,AVENIDA,-58.355980083748,-34.628651500189,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569393,5,2020-10-16,05:30:00,5,AVENIDA,-58.411628060482,-34.638157580160,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0569434,1,2020-10-16,09:05:00,6,AVENIDA,-58.436319837822,-34.618443005294,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569507,1,2020-10-16,09:29:00,10,CALLE,-58.521202909426,-34.618822462084,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569749,2,2020-10-17,05:15:00,4,AVENIDA,-58.387201778068,-34.651038976366,MOTO,OBJETO FIJO,MOTO - OBJETO FIJO,SIN DATO
LC-2020-0569752,1,2020-10-17,04:30:00,8,AVENIDA,-58.462449526216,-34.705249717475,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0569772,2,2020-10-17,06:30:00,12,CALLE,-58.481661346272,-34.568686033736,MOTO,MOTO,MOTO - MOTO,SIN DATO
LC-2020-0570019,1,2020-10-17,10:45:00,8,SIN DATO,-58.48314,-34.68631,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570069,1,2020-10-17,12:30:00,4,CALLE,-58.391682996013,-34.658367928539,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570083,1,2020-10-17,12:05:00,5,AVENIDA,-58.417683764297,-34.625662755647,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570131,1,2020-10-17,01:45:00,4,AVENIDA,-58.373654728863,-34.643642175361,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570314,2,2020-10-17,04:06:00,6,CALLE,-58.430270149869,-34.623683796842,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570325,1,2020-10-17,04:55:00,6,CALLE,-58.448088038446,-34.626778846782,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570359,1,2020-10-17,04:00:00,7,AVENIDA,-58.458762050368,-34.630347519401,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570426,5,2020-10-17,05:45:00,4,AVENIDA,-58.401109460997,-34.645317573536,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570476,1,2020-10-17,19:50:00,8,SIN DATO,-58.46733,-34.681786,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570491,2,2020-10-17,07:30:00,8,AVENIDA,-58.481205166985,-34.674015535794,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570508,1,2020-10-17,02:00:00,14,AVENIDA,-58.41726525549,-34.597825109942,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570541,2,2020-10-17,08:12:00,4,AVENIDA,-58.388636658827,-34.658619118120,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570659,1,2020-10-18,01:20:00,7,AVENIDA,-58.471575513433,-34.626368617856,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0570684,1,2020-10-18,10:30:00,12,AVENIDA,-58.507502745204,-34.589498044370,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571027,1,2020-10-18,09:00:00,1,AVENIDA,-58.382721213907,-34.595465813461,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571029,1,2020-10-18,11:07:00,9,AVENIDA,-58.525650949633,-34.639271699206,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2020-0571160,2,2020-10-18,01:00:00,3,CALLE,-58.404221051416,-34.613395491229,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571161,1,2020-10-18,12:00:00,1,AVENIDA,-58.379048034074,-34.629332016490,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571206,3,2020-10-18,05:30:00,11,CALLE,-58.512665600576,-34.609168412898,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0571211,1,2020-10-18,05:05:00,1,CALLE,-58.387422382362,-34.618786760768,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571236,1,2020-10-18,01:00:00,1,AVENIDA,-58.381503476110,-34.609656049320,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571442,5,2020-10-18,10:00:00,12,CALLE,-58.487340596817,-34.571503203606,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571564,1,2020-10-19,10:30:00,4,AVENIDA,-58.395428571350,-34.651509605712,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0571755,1,2020-10-19,07:10:00,10,CALLE,-58.502406650795,-34.632794951390,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571762,1,2020-10-19,07:45:00,9,CALLE,-58.525059988152,-34.643704485854,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571811,1,2020-10-19,08:45:00,5,AVENIDA,-58.421517326396,-34.626228853648,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571890,1,2020-10-19,09:10:00,12,AVENIDA,-58.474221420480,-34.542599639673,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0571911,1,2020-10-19,10:00:00,8,SIN DATO,-58.48314,-34.68631,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572012,2,2020-10-19,09:30:00,8,AVENIDA,-58.464152954621,-34.669644648483,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572031,1,2020-10-19,08:20:00,9,AVENIDA,-58.524376978416,-34.639168267341,TAXI,AUTO,TAXI - AUTO,SIN DATO
LC-2020-0572077,1,2020-10-19,11:00:00,4,AVENIDA,-58.401746638524,-34.645785240692,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572192,1,2020-10-19,01:25:00,5,CALLE,-58.415561117260,-34.604427881535,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572210,1,2020-10-19,01:33:00,5,AVENIDA,-58.421308021631,-34.609801041458,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572351,1,2020-10-19,01:10:00,5,CALLE,-58.419113017700,-34.637221076408,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572453,1,2020-10-19,03:36:00,6,CALLE,-58.448088038446,-34.626778846782,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572474,1,2020-10-19,06:00:00,8,AVENIDA,-58.497128504651,-34.677391955864,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572476,1,2020-10-19,02:15:00,1,AVENIDA,-58.371733292538,-34.602917334502,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572657,1,2020-10-19,01:30:00,12,AVENIDA,-58.488723190161,-34.554967073728,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572662,1,2020-10-19,03:35:00,12,AVENIDA,-58.501302446799,-34.574571184472,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0572755,1,2020-10-19,03:00:00,12,GRAL PAZ,-58.478673931759,-34.540984104527,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572880,2,2020-10-19,04:00:00,4,CALLE,-58.400567676566,-34.651070805528,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0572901,1,2020-10-19,05:19:00,15,AVENIDA,-58.424956095340,-34.597851290507,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0572913,1,2020-10-19,06:15:00,4,AVENIDA,-58.358395013684,-34.636145292776,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2020-0572959,3,2020-10-19,07:10:00,4,AVENIDA,-58.388656583654,-34.655623632519,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0573048,1,2020-10-19,09:10:00,11,AVENIDA,-58.465881061003,-34.610225922450,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2020-0573065,1,2020-10-19,09:40:00,13,CALLE,-58.456364020571,-34.550739002420,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0573103,1,2020-10-19,08:43:00,9,CALLE,-58.516505617255,-34.643115696251,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0573164,1,2020-10-20,12:40:00,15,CALLE,-58.449290873683,-34.606857069685,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0573268,1,2020-10-20,07:40:00,9,GRAL PAZ,-58.518399307019,-34.662524884133,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2020-0573279,3,2020-10-20,07:30:00,8,CALLE,-58.471443113095,-34.680268849941,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0573299,3,2020-10-20,08:20:00,4,AVENIDA,-58.397435114162,-34.635648112322,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0573371,1,2020-10-20,08:45:00,7,CALLE,-58.467077559730,-34.622470626145,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0573907,1,2020-10-20,12:50:00,14,AVENIDA,-58.436513727188,-34.569088387255,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0574077,2,2020-10-20,05:03:00,9,AVENIDA,-58.501174291656,-34.661983848174,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574095,2,2020-10-20,02:20:00,10,CALLE,-58.513044877304,-34.616731176198,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574109,1,2020-10-20,12:00:00,15,CALLE,-58.433172912160,-34.594788405615,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0574166,1,2020-10-20,08:10:00,7,AVENIDA,-58.462035962715,-34.634080877126,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574171,1,2020-10-20,03:00:00,14,AVENIDA,-58.423154932608,-34.597551122805,AUTO,MOTO,AUTO - MOTO,SIN DATO
LC-2020-0574198,2,2020-10-20,04:10:00,11,AVENIDA,-58.487033864300,-34.604785183286,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574456,1,2020-10-20,04:00:00,14,AVENIDA,-58.409958442474,-34.577239592311,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2020-0574467,2,2020-10-20,08:30:00,3,CALLE,-58.399810409050,-34.601115496430,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574508,1,2020-10-20,10:00:00,7,AVENIDA,-58.458142863786,-34.624586022846,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574872,3,2020-10-21,08:48:00,8,CALLE,-58.475028805125,-34.679035269632,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574912,1,2020-10-21,09:00:00,10,GRAL PAZ,-58.529886910113,-34.614359313101,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574931,1,2020-10-21,03:00:00,8,GRAL PAZ,-58.489287851412,-34.683124612001,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574962,1,2020-10-21,08:06:00,10,AVENIDA,-58.494852422579,-34.629534457407,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0574996,3,2020-10-21,08:50:00,12,GRAL PAZ,-58.512492294473,-34.577890973999,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0575117,1,2020-10-21,10:10:00,9,AVENIDA,-58.493607226660,-34.667960525134,CICLISTA,CAMION,CICLISTA - CAMION,GRAVE
LC-2020-0575430,4,2020-10-21,02:05:00,4,AVENIDA,-58.389974744303,-34.636168469015,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0575510,1,2020-10-21,02:30:00,9,AVENIDA,-58.475510095252,-34.654900300306,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0575546,1,2020-10-21,01:45:00,14,CALLE,-58.422996267985,-34.596760686426,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0575552,1,2020-10-21,12:00:00,15,AVENIDA,-58.496417817133,-34.596125701827,MOTO,TAXI,MOTO - TAXI,SIN DATO
LC-2020-0575788,1,2020-10-21,03:00:00,3,CALLE,-58.407693730934,-34.607837399787,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0575847,1,2020-10-21,04:30:00,5,AVENIDA,-58.425563226182,-34.626823770569,SIN DATO,AUTO,SIN DATO - AUTO,SIN DATO
LC-2020-0575895,1,2020-10-21,03:00:00,6,AVENIDA,-58.434764537233,-34.628157200261,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576009,1,2020-10-21,07:06:00,1,CALLE,-58.380181952552,-34.594642233509,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576042,1,2020-10-21,12:30:00,3,AVENIDA,-58.405569844133,-34.612420560635,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576070,1,2020-10-21,06:00:00,9,AVENIDA,-58.467398254764,-34.651177578013,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576218,1,2020-10-21,10:10:00,11,CALLE,-58.493942046508,-34.606852476854,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0576279,1,2020-10-22,12:00:00,5,AVENIDA,-58.425005110828,-34.602954122995,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576329,5,2020-10-22,01:50:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576390,1,2020-10-22,05:20:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576428,1,2020-10-22,11:45:00,10,AVENIDA,-58.510050770406,-34.639115701302,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576448,1,2020-10-22,08:00:00,4,CALLE,-58.401851919104,-34.637638886782,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576463,1,2020-10-22,09:07:00,13,CALLE,-58.444069535051,-34.554822197053,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576554,1,2020-10-22,10:10:00,12,CALLE,-58.482245315070,-34.542561413797,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576604,4,2020-10-22,10:44:00,8,CALLE,-58.475028805125,-34.679035269632,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0576675,1,2020-10-22,09:55:00,9,AVENIDA,-58.490075851674,-34.664398589028,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0577260,1,2020-10-22,02:10:00,2,AVENIDA,-58.410642635653,-34.597892369233,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0577280,1,2020-10-22,08:15:00,11,CALLE,-58.476201604670,-34.606650217008,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0577396,1,2020-10-22,03:00:00,15,AVENIDA,-58.468094217898,-34.596300012689,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0577404,1,2020-10-22,10:40:00,15,CALLE,-58.440671771778,-34.590461714663,PEATON,MOTO,PEATON - MOTO,SIN DATO
LC-2020-0577547,1,2020-10-22,03:00:00,9,AVENIDA,-58.467398254764,-34.651177578013,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0577573,1,2020-10-22,05:30:00,11,AVENIDA,-58.524818819472,-34.613578340644,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0577747,1,2020-10-22,06:50:00,13,CALLE,-58.471451792165,-34.542418020435,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0577801,1,2020-10-22,08:10:00,3,AVENIDA,-58.404577073625,-34.610041463133,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0577926,1,2020-10-23,11:30:00,6,AVENIDA,-58.441463766674,-34.620515326524,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0577955,2,2020-10-23,12:00:00,12,AVENIDA,-58.502186874288,-34.586284868298,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0578576,1,2020-10-23,12:55:00,13,CALLE,-58.442421871163,-34.573798338491,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0578692,1,2020-10-23,02:00:00,1,AVENIDA,-58.365747008631,-34.618062260158,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0578881,2,2020-10-23,01:30:00,12,CALLE,-58.486384920260,-34.574319256358,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2020-0578963,1,2020-10-23,09:00:00,1,AVENIDA,-58.365631818493,-34.611914092536,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579134,1,2020-10-23,12:20:00,1,AVENIDA,-58.381446963752,-34.610798754294,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579271,1,2020-10-23,03:38:00,2,CALLE,-58.414829114772,-34.596924145958,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2020-0579395,1,2020-10-23,05:30:00,13,AVENIDA,-58.452125234329,-34.546285130327,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579453,1,2020-10-23,07:45:00,5,AVENIDA,-58.419694632153,-34.611304637594,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579505,5,2020-10-23,08:30:00,8,AVENIDA,-58.431528361616,-34.669357671349,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579507,1,2020-10-23,08:50:00,11,AVENIDA,-58.462223170413,-34.606813110066,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2020-0579730,1,2020-10-24,02:10:00,11,AVENIDA,-58.474058375050,-34.616092384876,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579787,1,2020-10-24,02:08:00,13,CALLE,-58.466471305232,-34.549185388865,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2020-0579817,1,2020-10-24,03:15:00,9,SIN DATO,-58.524542,-34.637062,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579838,1,2020-10-24,05:05:00,3,CALLE,-58.393235405767,-34.613930176763,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0579842,1,2020-10-24,04:15:00,1,CALLE,-58.384400983612,-34.616639747270,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0580022,1,2020-10-24,09:10:00,15,AVENIDA,-58.434364853669,-34.591448356789,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO - TRANSPORTE PUBLICO,SIN DATO
LC-2020-0580185,1,2020-10-24,12:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0580220,1,2020-10-24,12:20:00,13,AVENIDA,-58.466951483933,-34.550487659991,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2020-0580343,2,2020-10-24,03:00:00,12,CALLE,-58.480902989913,-34.571139364741,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2020-0580355,2,2020-10-24,01:37:00,12,GRAL PAZ,-58.480985943801,-34.540731307118,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
